순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
676;경북구미시;체육시설;체육관;박정희체육관;2000.12.29;직영;16,519;48,543;14;52,236;29,691;29,691;742;13,361;16,330;40;1,147;7;-1,140
677;경북구미시;기타시설;기타시설;구미시근로자문화센터;2011.04.14;위탁;5,995;15,503;32;919,488;16,601;16,601;415;2,905;13,696;40;2,186;1,342;-844
678;경북구미시;기타시설;기타시설;구미에코랜드;2017.05.08;직영;3,856;83,395;25;320,978;19,600;19,600;490;490;19,110;40;904;267;-638
679;경북구미시;기타시설;기타시설;신라불교초전지;2017.07.14;위탁;2,537;36,919;8;30,397;20,000;20,000;500;500;19,500;40;789;57;-732
680;경북영주시;문화시설;박물관;소수박물관;2004.09.22;직영;4,358;14,143;5;254,000;16,904;16,904;423;5,916;10,988;40;442;87;-354
681;경북영주시;문화시설;박물관;인삼박물관;2013.05.03;직영;1,374;4,647;4;13,643;11,905;11,905;298;1,488;10,417;40;159;3;-157
682;경북영주시;문화시설;문화예술회관;영주문화예술회관;2012.04.30;직영;2,797;13,372;6;31,214;13,199;13,199;330;1,980;11,219;40;382;16;-366
683;경북영주시;체육시설;육상경기장;영주시민운동장;1986.10.30;직영;19,945;32,040;5;32,715;14,026;14,026;351;11,221;2,805;40;669;5;-664
684;경북영주시;체육시설;체육관;영주국민체육센터;2005.10.05;직영;5,630;36,400;0;48,191;16,000;16,000;400;5,200;10,800;40;53;10;-42
685;경북영주시;체육시설;수영장;영주실내수영장;2018.01.30;직영;3,288;5,799;28;25,614;15,590;15,590;390;390;15,200;40;1,020;697;-324
686;경북영천시;문화시설;공립도서관;영천시립도서관;2014.04.03;직영;5,639;12,857;12;241,071;13,600;13,600;304;1,234;12,432;45;777;21;-755
687;경북영천시;체육시설;체육관;종합스포츠센터;2006.03.15;위탁;6,506;40,115;33;268,127;10,300;10,300;258;3,348;6,953;40;1,802;890;-912
688;경북영천시;기타시설;기타시설;교육문화센터;2014.12.30;직영;3,916;5,871;17;15,000;11,704;8,903;57;228;8,675;40;563;84;-480
689;경북상주시;체육시설;체육관;국민체육센터;2009.10.08;직영;4,568;16,991;18;252,800;10,700;10,657;266;2,420;8,237;40;1,574;497;-1,077
690;경북상주시;체육시설;체육관;상주시실내체육관(신관);2012.06.12;직영;12,147;23,424;8;0;31,224;31,224;781;3,903;27,321;40;515;8;-507
691;경북상주시;체육시설;승마장;상주국제승마장;2010.07.26;직영;151,746;10,920;17;0;26,252;26,252;719;4,679;21,573;40;1,435;498;-936
692;경북상주시;기타시설;기타시설;상주삼백농업농촌테마공원;2014.11.20;직영;1,810;47,167;1;8,000;21,048;20,646;1,094;4,853;15,793;40;170;3;-167
693;경북문경시;문화시설;박물관;문경자연생태박물관;2007.10.14;직영;3,643;63,057;5;15,250;15,719;20;1;7;13;40;214;20;-194
694;경북문경시;문화시설;박물관;석탄박물관;1999.05.20;직영;1,805;50,136;22;246,698;19,290;19,290;482;8,681;10,610;40;641;671;30
695;경북경산시;문화시설;박물관;경산시립박물관;2005.06.13;직영;4,940;11,809;9;106,203;14,300;14,300;358;4,648;9,653;40;724;4;-720
696;경북경산시;체육시설;육상경기장;경산시민운동장;2009.03.06;직영;6,478;73,908;20;21,005;26,500;26,500;663;5,963;20,538;40;286;12;-274
697;경북경산시;체육시설;체육관;경산실내체육관;2009.03.06;직영;17,851;36,375;20;105,533;49,200;49,200;1,230;11,070;38,130;40;552;167;-384
698;경북군위군;문화시설;문화예술회관;삼국유사교육문화회관;2007.10.02;직영;7,317;28,383;14;24,390;17,400;17,400;367;1,403;11,296;40;1,366;53;-1,313
699;경북의성군;문화시설;박물관;의성조문국박물관;2012.10.24;직영;3,980;18,695;18;110,515;18,000;18,000;450;2,700;15,300;40;2,151;55;-2,096
700;경북의성군;체육시설;체육관;의성국민체육센터;2014.04.23;직영;1,427;9,200;12;81,645;10,200;10,200;255;1,020;9,180;40;496;138;-357
701;경북청송군;문화시설;문화예술회관;청송문화예술회관;2013.04.30;직영;3,117;2,182;3;24,460;18,000;18,000;450;2,250;15,750;40;111;1;-110
702;경북영덕군;문화시설;문화예술회관;예주문화예술회관;2004.02.10;직영;4,195;91,384;9;34,417;12,847;12,847;326;4,818;8,029;40;796;7;-789
703;경북영덕군;체육시설;기타체육시설;영덕문화체육센터;2005.11.29;직영;3,252;16,719;14;90,000;10,686;10,686;272;3,740;6,946;40;717;112;-605
704;경북청도군;체육시설;체육관;청도국민체육센터;2010.05.12;직영;5,798;49,020;14;81,714;12,232;12,232;306;2,446;9,786;40;249;82;-168
705;경북고령군;문화시설;문화예술회관;문화누리관;2015.09.16;직영;5,904;35,123;9;150,000;15,699;15,699;392;1,177;14,522;40;490;96;-394
706;경북고령군;기타시설;기타시설;다산행정복합타운;2018.05.11;직영;8,121;5,208;6;120,000;20,141;20,141;336;336;19,805;40;302;0;-302
707;경북성주군;문화시설;박물관;가야산역사신화공원;2017.01.13;직영;2,865;49,270;6;3,634;13,209;13,209;339;330;12,879;40;208;28;-181
708;경북성주군;문화시설;문화예술회관;성주문화예술회관;2003.05.26;직영;6,673;14,890;15;22,013;16,390;16,390;656;6,146;10,244;40;1,108;76;-1,032
709;경북칠곡군;문화시설;문화예술회관;교육문화회관;2000.05.04;직영;13,956;39,076;34;45,760;17,598;17,598;327;7,172;10,426;40;1,993;47;-1,946
710;경북칠곡군;체육시설;육상경기장;칠곡종합운동장;2010.12.10;직영;16,599;153,491;8;32,620;35,018;35,018;340;10,882;24,136;40;699;9;-691
711;경북칠곡군;체육시설;수영장;수영장;2000.05.04;위탁;1,138;39,076;13;18,000;15,700;15,700;295;5,975;9,725;40;20;0;-20
712;경북칠곡군;기타시설;기타시설;꿀벌나라테마공원;2018.01.11;직영;2,450;30,257;8;131,926;10,700;10,700;549;549;10,151;40;222;68;-154
713;경북칠곡군;기타시설;기타시설;호국평화기념관;2015.10.15;직영;9,461;232,020;35;178,070;54,815;54,815;1,298;13,132;41,683;40;1,887;196;-1,692
714;경북예천군;기타시설;기타시설;곤충생태원;2007.07.01;직영;3,402;243,836;14;66,693;45,100;45,100;1,128;11,275;33,825;40;931;171;-760
715;경북울진군;체육시설;육상경기장;울진종합운동장;2006.04.12;직영;6,427;132,227;2;20,000;19,700;19,700;493;5,910;13,790;40;136;3;-132
716;경북울릉군;문화시설;박물관;울릉수토역사전시관;2017.11.28;직영;1,772;5,234;4;8,725;18,482;18,482;451;526;17,956;40;153;0;-153
717;경북울릉군;문화시설;청소년수련회관;울릉한마음회관;2007.12.20;직영;5,287;12,187;11;7,490;14,700;14,700;368;0;14,700;40;231;1;-229
718;경북울릉군;체육시설;육상경기장;울릉공설운동장;2012.05.31;직영;1,858;55,700;3;5,000;17,200;17,200;430;2,150;15,050;40;126;0;-126
719;경남본청;문화시설;문화예술회관;경상남도문화예술회관;1988.08.29;직영;14,633;18,894;29;106,915;28,357;28,357;1,055;11,562;16,795;40;2,080;666;-1,414
720;경남창원시;문화시설;공립도서관;성산도서관;2010.05.12;직영;4,943;8,162;18;304,580;11,072;9,432;242;1,829;7,603;40;2,045;43;-2,002
721;경남창원시;문화시설;문화예술회관;3.15아트센터;2008.05.20;위탁;20,040;21,454;15;155,028;64,000;58,598;1,505;16,957;47,043;40;1,903;727;-1,176
722;경남창원시;문화시설;문화예술회관;성산아트홀;2000.04.25;위탁;40,890;38,956;63;347,992;81,804;76,485;1,980;34,575;41,910;40;5,487;1,726;-3,761
723;경남창원시;문화시설;청소년수련회관;늘푸른전당;1997.02.28;위탁;11,994;31,780;24;1,150,538;13,758;13,055;360;7,478;6,280;40;2,517;1,024;-1,493
724;경남창원시;문화시설;청소년수련회관;우리누리청소년문화센터;2008.02.22;위탁;13,773;29,689;32;1,176,995;23,336;18,124;501;9,290;140;40;3,323;1,024;-2,299
725;경남창원시;문화시설;과학관;창원과학체험관;2009.12.28;BTL;8,122;31,565;27;159,667;31,001;31,001;775;6,975;24,026;40;1,214;227;-987
726;경남창원시;체육시설;육상경기장;창원종합운동장;1993.03.19;위탁;25,311;369,924;19;1,511,771;20,000;19,996;220;10,175;9,825;40;2,006;1,247;-759
727;경남창원시;체육시설;축구장;창원축구센터;2009.12.01;위탁;14,362;156,293;15;628,002;116,800;116,800;43;113,056;3,744;40;2,168;1,062;-1,105
728;경남창원시;체육시설;야구장;마산야구장;1982.08.31;위탁;18,248;23,484;16;531,121;16,500;16,500;175;14,012;2,488;40;0;0;0
729;경남창원시;체육시설;싸이클경기장;창원자전거(경륜)경기장;1997.09.30;위탁;42,339;52,880;331;527,035;69,215;50,487;1,384;24,917;44,298;50;30,113;31,141;1,028
730;경남창원시;체육시설;테니스장;창원시립테니스장;2002.04.30;위탁;1,080;66,871;8;136,168;12,000;12,000;105;3,856;8,144;40;958;262;-696
731;경남창원시;체육시설;간이운동장;동읍주민운동장;2012.05.02;위탁;110;28,089;2;60,000;12,900;12,900;59;12,345;555;40;79;62;-17
732;경남창원시;체육시설;체육관;성산스포츠센터;2017.01.02;위탁;11,500;9,916;26;876,884;32,318;32,318;0;0;32,318;40;3,498;2,574;-925
733;경남창원시;체육시설;체육관;창원실내체육관;1996.10.12;위탁;14,146;34,422;2;240,536;19,500;19,500;467;11,217;8,283;40;548;428;-120
734;경남창원시;체육시설;수영장;창원실내수영장;1997.11.04;위탁;14,329;39,626;28;848,064;28,347;28,347;736;14,483;13,863;40;2,691;2,244;-447
735;경남창원시;체육시설;사격장;창원국제사격장;1982.07.16;위탁;19,320;147,088;13;95,860;46,900;46,900;273;6,537;40,363;40;2,849;597;-2,252
736;경남창원시;체육시설;기타체육시설;의창스포츠센터;2009.04.02;위탁;11,903;9,916;28;1,779,753;29,200;29,200;744;7,094;22,106;40;3,420;2,455;-965
737;경남창원시;복지시설;종합사회복지관;창원시진해종합사회복지관;2001.04.26;위탁;12,487;174,941;39;515,705;17,650;10,963;118;3,604;7,359;40;2,867;2,927;59
738;경남창원시;기타시설;기타시설;이순신리더십 국제센터;2016.07.26;위탁;6,692;5,000;9;11,170;15,966;15,966;262;262;15,704;40;612;539;-74
739;경남창원시;기타시설;기타시설;진동종합복지타운;2012.04.05;위탁;5,359;26,881;19;198,487;19,400;19,400;1,473;1,476;17,924;40;2,309;702;-1,607
740;경남진주시;문화시설;박물관;진주청동기문화박물관;2009.06.11;직영;2,432;27,373;5;62,584;12,162;12,162;291;3,509;8,392;40;446;9;-437
741;경남진주시;체육시설;육상경기장;진주종합경기장;2010.07.23;직영;41,160;206,214;8;58,983;180,500;180,500;4,557;67,190;113,310;40;1,091;1,176;84
742;경남진주시;체육시설;체육관;진주실내체육관;2008.12.18;직영;14,764;60,522;2;76,283;31,600;31,600;684;9,863;21,737;40;182;117;-65
743;경남통영시;문화시설;문화예술회관;통영국제음악당;2013.07.05;위탁;14,618;33,058;4;43,462;52,000;52,000;1,354;6,880;45,120;40;815;519;-296
744;경남통영시;문화시설;문화예술회관;통영시민문화회관;1997.07.28;직영;9,767;97,733;6;114,570;17,649;17,649;243;4,955;12,694;40;1,544;62;-1,483
745;경남통영시;문화시설;과학관;통영수산과학관;2002.06.19;위탁;3,586;14,454;6;112,823;13,500;13,500;154;2,322;11,178;40;433;141;-292
746;경남사천시;문화시설;문화예술회관;사천시문화예술회관;2001.12.31;직영;5,133;21,576;8;66,252;15,408;15,408;421;9,937;5,472;30;608;108;-500
747;경남김해시;문화시설;공립도서관;진영한빛도서관;2009.10.06;직영;6,568;20,044;32;308,642;29,761;29,761;744;4,173;25,588;40;1,163;18;-1,145
748;경남김해시;문화시설;공립도서관;칠암도서관;1999.02.24;직영;5,869;10,362;32;275,718;11,178;11,178;279;5,669;5,509;40;1,405;53;-1,353
749;경남김해시;문화시설;박물관;대성동고분박물관;2003.08.29;직영;2,902;110,140;13;327,000;15,187;15,187;380;5,705;9,482;40;437;0;-437
750;경남김해시;문화시설;미술관;클레이아크김해;2006.05.31;위탁;11,814;41,925;52;127,297;22,712;22,712;568;11,587;11,125;40;3,624;324;-3,300
751;경남김해시;체육시설;육상경기장;김해운동장;2004.05.20;위탁;3,512;61,127;4;66,812;36,100;36,100;903;4,829;31,271;40;563;24;-539
752;경남김해시;기타시설;기타시설;김해문화의전당;2005.11.15;위탁;43,633;31,326;73;200,478;87,364;87,364;2,184;35,234;52,130;40;8,060;4,934;-3,126
753;경남김해시;기타시설;기타시설;김해서부문화센터;2018.06.15;위탁;6,536;12,229;61;192,666;60,000;60,000;75;75;59,250;40;4,859;1,262;-3,597
754;경남밀양시;문화시설;박물관;밀양시립박물관;2007.05.08;직영;5,290;25,231;13;49,122;24,226;24,226;325;3,796;16,959;40;413;9;-404
755;경남밀양시;문화시설;문화예술회관;밀양아리랑아트센터;2016.05.29;위탁;9,811;10,995;19;52,797;45,858;42,733;1,068;2,760;39,974;40;6,691;7,475;784
756;경남밀양시;체육시설;육상경기장;밀양공설운동장;1997.04.30;위탁;2,996;64,318;7;22,685;12,000;12,000;244;5,314;6,686;40;310;1;-309
757;경남밀양시;체육시설;체육관;미리벌관;2003.12.09;위탁;6,184;68,083;17;253,561;20,269;20,269;195;3,902;16,367;40;1,999;763;-1,236
758;경남밀양시;체육시설;체육관;배드민턴경기장;2016.03.21;위탁;7,198;11,476;3;69,313;18,580;18,580;428;1,213;17,367;40;200;18;-182
759;경남거제시;문화시설;박물관;거제조선해양문화관;2003.09.10;위탁;7,523;22,034;11;234,242;32,149;32,149;804;12,056;20,093;40;1,001;355;-646
760;경남거제시;체육시설;기타체육시설;거제스포츠파크;2012.01.06;위탁;3,278;98,508;4;268,872;23,900;23,900;598;2,988;20,913;40;378;64;-315
761;경남거제시;기타시설;기타시설;거제문화예술회관;2003.10.21;위탁;20,243;25,749;28;98,807;62,000;62,000;1,550;23,250;38,750;40;4,625;2,118;-2,507
762;경남양산시;문화시설;공립도서관;시립도서관;2010.08.21;직영;6,560;16,735;37;458,775;14,407;14,407;360;3,239;11,168;40;1,922;40;-1,882
763;경남양산시;문화시설;박물관;양산시립박물관;2012.09.21;직영;5,328;13,063;26;112,688;19,206;19,206;480;2,879;16,327;40;1,753;15;-1,738
764;경남양산시;문화시설;문화예술회관;양산문화예술회관;2002.12.21;위탁;2,987;10,753;11;173,476;16,700;16,700;417;7,093;9,607;40;1,275;356;-919
765;경남양산시;체육시설;체육관;국민체육센터;2010.08.20;위탁;8,775;26,519;34;390,900;24,692;24,692;617;5,553;19,139;40;2,197;1,547;-650
766;경남양산시;체육시설;체육관;양산주민편익시설;2010.04.08;위탁;5,140;10,199;25;270,929;18,088;18,088;452;4,068;14,020;40;1,408;901;-507
767;경남양산시;체육시설;체육관;웅상문화체육센터;2008.04.01;위탁;14,318;10,000;29;352,172;25,600;25,600;640;7,037;18,563;40;2,101;1,180;-921
768;경남양산시;체육시설;기타체육시설;양산종합운동장;2002.11.15;위탁;25,950;140,500;16;277,179;60,384;60,384;1,509;25,659;34,725;40;1,657;336;-1,321
769;경남양산시;체육시설;기타체육시설;웅상체육공원;2013.04.30;위탁;223;124,794;4;189,706;28,614;28,614;715;4,291;24,323;40;193;87;-106
770;경남함안군;문화시설;문화예술회관;함안문화예술회관;2005.03.31;직영;4,641;8,260;6;60,780;11,900;11,900;297;3,864;8,036;40;530;390;-140
771;경남함안군;체육시설;육상경기장;함안공설운동장;1999.12.27;직영;7,937;12,597;6;49,200;19,177;19,177;479;9,104;10,073;40;825;27;-798
772;경남함안군;체육시설;체육관;함안체육관;2011.07.06;위탁;8,852;12,130;18;177,279;19,300;19,300;482;3,376;15,924;40;1,343;351;-992
773;경남함안군;체육시설;기타체육시설;스포츠타운;2011.04.29;직영;609;87,676;6;52,270;25,400;25,400;635;4,443;20,957;40;135;30;-105
774;경남함안군;복지시설;종합사회복지관;함안군 종합사회복지관;2010.10.01;직영;2,736;7,296;4;45,000;10,968;10,968;219;2,192;8,776;40;564;59;-505
775;경남창녕군;문화시설;박물관;우포늪생태관;2007.07.31;직영;3,931;115,192;18;53,474;17,736;15,945;984;8,955;6,990;40;843;49;-794
776;경남창녕군;문화시설;문화예술회관;창녕문화예술회관;2012.06.26;직영;4,463;16,411;6;49,161;22,741;22,741;517;3,057;19,979;40;788;138;-650
777;경남창녕군;체육시설;축구장;창녕스포츠파크;2009.12.29;위탁;520;74,360;4;55,437;12,362;12,362;224;1,364;10,997;40;382;5;-378
778;경남창녕군;체육시설;수영장;창녕군립수영장;2018.06.15;위탁;2,102;56,952;10;33,234;10,350;10,350;259;259;10,098;40;800;237;-563
779;경남고성군;문화시설;박물관;고성공룡박물관;2004.11.09;직영;3,462;7,400;27;284,740;12,880;12,880;495;4,508;8,372;40;1,493;1,312;-181
780;경남고성군;체육시설;축구장;고성군 스포츠 타운;2014.02.26;직영;261;83,043;1;30,504;14,770;14,770;410;1,477;13,293;40;91;12;-80
781;경남고성군;체육시설;체육관;고성군국민체육센터;2013.07.19;직영;5,791;6,980;1;39,149;10,000;10,000;286;1,250;8,750;40;105;28;-77
782;경남남해군;체육시설;체육관;남해실내체육관;2008.12.12;직영;5,627;8,912;3;34,285;15,200;15,200;729;7,326;6,847;40;127;5;-122
783;경남남해군;체육시설;수영장;남해군국민체육센터;2015.07.01;직영;4,213;5,832;17;117,783;10,250;10,250;257;260;11,120;40;738;350;-388
784;경남함양군;문화시설;문화예술회관;함양군문화예술회관;2011.09.23;직영;5,580;17,541;0;0;20,473;20,473;512;3,659;16,814;40;276;39;-238
785;경남거창군;문화시설;문화예술회관;거창문화센터;2001.06.20;위탁;4,153;6,356;10;21,648;13,160;13,160;54;947;12,213;40;1,024;115;-909
786;경남거창군;체육시설;기타체육시설;거창스포츠파크;2009.10.09;직영;97,083;98,850;10;150,000;34,661;34,661;112;372;34,289;40;854;47;-807
787;제주본청;문화시설;박물관;4.3평화기념관;2008.03.28;위탁;11,455;219,031;10;436,977;38,445;37,010;933;9,890;27,120;40;1,637;2;-1,636
788;제주본청;문화시설;박물관;감귤박물관;2005.02.25;직영;7,137;98,426;14;137,214;24,300;24,300;452;5,032;19,265;40;939;278;-661
789;제주본청;문화시설;박물관;돌박물관;2006.06.03;직영;23,717;969,759;56;348,345;62,800;62,800;1,684;19,235;43,564;40;1,885;1,076;-809
790;제주본청;문화시설;문화예술회관;서귀포예술의전당;2014.01.29;직영;8,481;44,240;22;51,508;43,400;42,649;963;4,777;37,872;40;2,340;540;-1,800
791;제주본청;문화시설;문화예술회관;제주아트센터;2010.05.07;직영;9,483;30,390;23;67,340;31,400;31,400;781;6,737;24,982;40;2,741;256;-2,486
792;제주본청;체육시설;축구장;제주월드컵경기장;2002.01.14;직영;76,302;134,122;12;95,112;120,479;115,511;2,515;39,321;76,190;40;630;157;-473
793;제주본청;체육시설;축구장;제주종합경기장 주경기장;1968.07.30;직영;11,399;30,327;2;102,074;31,491;31,491;1,903;21,185;10,306;40;2,260;56;-2,204
794;제주본청;체육시설;수영장;서귀포국민체육센터;2005.12.28;위탁;7,837;7,927;0;225,380;12,154;12,154;191;3,182;8,972;40;704;328;-376
795;제주본청;체육시설;기타체육시설;공천포전지훈련센터;2010.04.23;직영;5,822;148,462;4;23,327;26,800;25,324;940;7,461;17,863;40;95;11;-84
796;제주본청;기타시설;기타시설;제주별빛누리공원;2009.03.20;직영;4,328;33,603;12;86,092;15,558;15,558;602;6,334;9,224;40;904;195;-709
797;제주본청;기타시설;기타시설;제주세계자연유산센터;2012.09.04;직영;7,335;39,789;0;74,918;29,867;29,867;747;3,733;26,134;40;1,598;224;-1,373
