순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
취득가액;감가상각액;감가상각 누계액;장부가액;내용연수
671;전남진도군;기타시설;기타시설;진도타워;2013.12.06;직영;2,323;12,321;4;255,000;11,000;11,000;225;3,350;7,650;40;240;112;-128
672;전남신안군;체육시설;축구장;신안공설운동장;2016.10.15;직영;1,284;85,252;3;5,870;19,121;19,121;390;845;18,276;40;30;7;-23
673;경북본청;문화시설;공립도서관;경북도서관;2018.11.26;직영;8,273;9,500;21;0;33,353;33,353;183;183;33,170;40;4,907;15;-4,892
674;경북본청;문화시설;박물관;경상북도산림과학박물관;2004.05.25;직영;5,284;177,542;6;119,756;22,540;22,540;415;6,160;16,380;40;399;0;-399
675;경북본청;기타시설;기타시설;경주타워;2007.08.14;위탁;4,016;82,846;5;100,037;28,000;28,000;51;508;27,492;40;257;276;19
676;경북포항시;문화시설;공립도서관;포항시립포은중앙도서관;2015.07.29;직영;9,812;6,815;25;2,064,788;24,000;23,313;635;3,313;20,000;40;5,463;47;-5,416
677;경북포항시;문화시설;박물관;귀비고;2018.06.03;위탁;1,392;82,637;6;396,801;10,000;10,000;250;250;9,750;40;390;3;-388
678;경북포항시;문화시설;박물관;새천년기념관;2009.10.04;직영;5,101;5,447;8;58,717;11,762;11,762;294;2,377;9,385;40;376;63;-314
679;경북포항시;문화시설;미술관;포항시립미술관;2009.12.22;직영;5,657;8,008;20;303,553;14,000;14,000;348;3,160;11,204;40;4,331;6;-4,325
680;경북포항시;문화시설;문화예술회관;포항문화예술회관;1995.03.20;위탁;12,944;31,988;53;218,000;28,100;28,100;703;16,860;11,240;40;387;481;94
681;경북포항시;체육시설;야구장;포항야구장;2013.01.25;위탁;7,352;235,752;10;95,000;31,700;31,440;786;5,502;25,938;40;427;227;-200
682;경북포항시;체육시설;수영장;장량국민체육센터;2019.02.25;위탁;2,836;17,403;23;160,362;22,700;16,945;460;966;15,979;40;820;694;-126
683;경북포항시;복지시설;종합사회복지관;포항시 평생학습원;2013.07.20;직영;12,760;54,064;28;52,000;29,900;29,891;632;5,143;24,749;50;1,817;63;-1,754
684;경북포항시;기타시설;기타시설;포항구룡포과메기문화관;2016.05.31;직영;7,678;5,071;4;536,441;15,338;15,260;338;1,352;13,908;40;153;121;-33
685;경북경주시;문화시설;문화예술회관;경주 예술의전당;2010.08.12;BTL;21,232;31,595;20;196,112;75,450;75,450;1,795;16,753;58,697;40;1,279;830;-449
686;경북경주시;체육시설;축구장;축구공원;2007.12.11;위탁;285;57,670;5;98,770;11,595;11,595;190;9,708;1,887;40;245;155;-90
687;경북경주시;체육시설;체육관;실내체육관;1998.09.15;위탁;9,149;21,000;1;52,280;24,800;24,800;620;13,227;11,573;40;147;40;-106
688;경북김천시;문화시설;공립도서관;김천시립도서관;2003.11.12;직영;7,278;18,770;24;233,686;25,000;25,000;625;10,000;15,000;40;1,910;5;-1,905
689;경북김천시;문화시설;문화예술회관;김천시문화예술회관;2000.04.15;직영;12,165;18,600;15;69,775;30,000;30,000;750;14,250;15,750;40;1,487;151;-1,336
690;경북김천시;문화시설;과학관;김천녹색미래과학관;2014.09.19;BTL;7,371;16,500;19;143,273;34,274;34,274;857;4,284;29,990;40;879;190;-690
691;경북김천시;체육시설;육상경기장;김천시종합운동장;2000.04.15;직영;19,761;162,260;3;22,150;41,000;41,000;1,025;19,475;21,525;40;336;1;-335
692;경북김천시;체육시설;체육관;김천실내체육관;2005.05.31;직영;15,589;44,820;7;125,420;37,000;37,000;925;12,950;24,050;40;748;117;-631
693;경북김천시;체육시설;수영장;김천실내수영장;2006.05.15;직영;12,578;38,588;28;585,640;33,000;33,000;825;10,725;22,275;40;2,053;1,120;-933
694;경북김천시;기타시설;기타시설;김천시립문화회관;2015.11.20;직영;1,973;2,885;2;20,378;11,135;11,135;278;1,114;10,022;40;165;21;-145
695;경북안동시;문화시설;문화예술회관;안동문화예술의전당;2010.09.17;BTL;18,329;18,284;41;45,484;49,565;49,565;1,239;11,152;38,413;40;3,592;432;-3,160
696;경북안동시;체육시설;육상경기장;안동시민운동장;1976.04.26;직영;6,724;42,338;5;125,000;11,100;11,100;278;11,100;0;40;368;0;-368
697;경북안동시;체육시설;체육관;안동체육관;2002.06.19;위탁;8,038;33,206;7;150,950;31,494;31,494;787;13,385;18,109;40;370;333;-37
698;경북안동시;기타시설;기타시설;유교랜드;2013.06.01;위탁;13,349;14,650;19;65,955;43,000;43,000;1,075;6,450;36,550;40;1,422;312;-1,110
699;경북구미시;문화시설;문화예술회관;강동문화복지회관;2017.05.12;직영;6,465;34,068;15;55,914;35,800;35,800;895;1,790;34,010;40;1,225;143;-1,082
700;경북구미시;문화시설;문화예술회관;구미시문화예술회관;1989.10.16;직영;4,876;20,587;26;71,263;10,357;10,357;259;7,768;2,589;40;1,811;292;-1,518
701;경북구미시;문화시설;청소년수련회관;구미시선산청소년수련관;2010.12.28;위탁;12,956;16,074;33;219,896;25,700;25,700;643;5,783;19,918;40;1,917;490;-1,426
702;경북구미시;체육시설;육상경기장;보조경기장;2012.04.15;직영;17,530;38,153;9;5,110;29,670;29,670;742;5,192;24,478;40;368;3;-364
703;경북구미시;체육시설;테니스장;금오테니스장;2012.04.01;위탁;4,865;24,966;4;45,129;12,500;12,500;313;2,188;10,313;40;489;249;-240
704;경북구미시;체육시설;체육관;구미시장애인체육관;2013.08.09;위탁;3,727;19,065;13;158,629;10,500;10,500;263;1,575;8,925;40;974;153;-821
705;경북구미시;기타시설;기타시설;구미시근로자문화센터;2011.04.14;위탁;5,975;15,503;33;518,596;16,601;16,601;415;3,320;13,281;40;2,164;1,227;-937
706;경북구미시;기타시설;기타시설;구미에코랜드;2017.05.08;직영;3,856;83,395;25;306,428;19,600;19,600;490;980;18,620;40;868;258;-610
707;경북구미시;기타시설;기타시설;신라불교초전지;2017.07.14;위탁;2,537;36,919;8;39,000;20,000;20,000;1,000;2,000;18,000;20;795;5;-790
708;경북영주시;문화시설;박물관;소수박물관;2004.09.22;직영;4,358;14,143;5;341,635;16,904;16,904;486;6,786;8,898;40;462;113;-349
709;경북영주시;문화시설;박물관;인삼박물관;2013.05.03;직영;1,374;4,647;4;16,159;11,905;11,905;281;2,037;9,202;40;340;0;-340
710;경북영주시;문화시설;문화예술회관;영주문화예술회관;2012.04.30;직영;2,797;13,372;6;15,958;13,199;11,417;283;2,143;9,273;40;382;16;-366
711;경북영주시;체육시설;육상경기장;영주시민운동장;1986.10.30;직영;19,945;32,040;5;8,165;14,026;3,025;76;2,442;584;40;282;1;-281
712;경북영주시;체육시설;체육관;대한복싱훈련장;2019.02.18;직영;2,004;65,833;6;1,000;10,000;9,067;189;189;8,878;40;142;0;-142
713;경북영주시;체육시설;체육관;영주국민체육센터;2005.10.05;직영;5,630;36,400;2;38,855;16,000;13,705;167;4,371;9,333;70;70;9;-61
714;경북영주시;체육시설;수영장;영주실내수영장;2018.02.10;직영;5,016;30,059;29;39,682;15,590;15,590;390;780;14,811;40;1,168;882;-286
715;경북영천시;문화시설;공립도서관;영천시립도서관;2014.04.03;직영;5,639;12,857;12;241,071;13,600;13,600;303;1,480;12,120;45;977;21;-956
716;경북영천시;체육시설;체육관;종합스포츠센터;2006.03.15;직영;6,506;40,115;33;268,127;10,300;10,300;258;3,348;6,953;40;1,795;846;-949
717;경북영천시;기타시설;기타시설;평생학습관;2014.12.30;직영;3,916;5,871;13;15,000;11,704;8,903;57;286;8,617;40;524;88;-436
718;경북상주시;체육시설;체육관;국민체육센터;2009.10.08;직영;4,568;16,991;18;274,603;10,700;10,657;266;2,686;7,971;40;1,640;532;-1,107
719;경북상주시;체육시설;체육관;상주시실내체육관(신관);2012.06.12;직영;12,147;23,424;8;13,020;31,224;31,224;781;4,684;26,541;40;505;9;-496
720;경북상주시;체육시설;승마장;상주국제승마장;2010.07.26;직영;151,746;10,920;20;200,000;26,252;26,252;655;5,619;18,361;40;1,647;298;-1,349
721;경북상주시;기타시설;기타시설;상주삼백농업농촌테마공원;2014.11.20;직영;1,810;47,167;1;8,000;21,048;20,646;1,094;4,853;15,793;40;170;3;-167
722;경북상주시;기타시설;기타시설;한복진흥원;2019.09.27;직영;19,438;8,198;0;0;19,119;19,119;19,119;0;0;0;3;0;-3
723;경북문경시;문화시설;박물관;문경자연생태박물관;2007.10.14;직영;3,643;63,057;7;18,634;15,719;8,532;205;2,448;6,084;40;307;21;-286
724;경북문경시;문화시설;박물관;석탄박물관(에코랄라 이용시 무료입장);1999.05.20;위탁;1,805;50,136;21;180,000;19,290;6,572;178;3,431;3,141;40;0;0;0
725;경북문경시;문화시설;박물관;에코랄라;2018.09.01;위탁;18,486;1,032,818;21;180,000;111,900;25,356;563;7,812;17,544;40;10;1,663;1,653
726;경북경산시;문화시설;박물관;경산삼성현문화박물관;2013.06.26;직영;6,235;262,462;29;44,529;51,300;51,300;1,283;7,695;43,605;40;1,646;40;-1,605
727;경북경산시;문화시설;박물관;경산시립박물관;2005.06.13;직영;4,940;11,809;12;100,577;14,300;14,300;358;5,005;9,295;40;873;4;-869
728;경북경산시;체육시설;육상경기장;경산시민운동장;2009.03.06;직영;6,478;73,908;18;34,296;26,500;26,500;663;6,625;19,875;40;279;11;-268
729;경북경산시;체육시설;체육관;경산실내체육관;2009.03.06;직영;17,851;36,375;18;96,419;49,200;49,200;1,230;12,300;36,900;40;523;154;-369
730;경북군위군;문화시설;문화예술회관;삼국유사교육문화회관;2007.10.02;직영;7,317;28,383;14;24,390;17,400;17,400;367;1,770;10,929;40;1,574;75;-1,499
731;경북의성군;문화시설;박물관;의성조문국박물관;2012.10.24;직영;3,980;18,695;18;104,038;18,000;17,596;431;3,016;14,581;40;1,060;44;-1,017
732;경북의성군;체육시설;체육관;의성국민체육센터;2014.04.23;직영;1,427;9,200;13;93,527;10,200;10,045;245;1,408;8,638;40;554;150;-404
733;경북청송군;문화시설;문화예술회관;청송문화예술회관;2013.04.30;직영;3,117;2,182;2;34,250;18,000;18,000;450;2,700;15,300;40;998;3;-995
734;경북영덕군;문화시설;문화예술회관;예주문화예술회관;2004.02.10;직영;4,195;91,384;8;29,061;12,847;37;1;3;34;40;1,247;6;-1,241
735;경북영덕군;체육시설;기타체육시설;영덕문화체육센터;2005.11.29;직영;3,252;16,719;11;16,243;10,686;746;3;24;721;40;717;112;-605
736;경북영덕군;기타시설;기타시설;영덕군 고래불국민야영장;2017.02.01;직영;778;72,002;14;46,424;19,100;52;2;5;47;5;591;632;42
737;경북청도군;체육시설;체육관;청도국민체육센터;2010.05.12;직영;5,798;23,957;0;0;12,232;7,218;180;1,744;5,474;40;366;91;-276
738;경북고령군;문화시설;문화예술회관;문화누리관;2015.09.16;직영;5,904;35,123;9;150,000;15,699;15,699;392;1,177;14,522;40;468;78;-390
739;경북고령군;기타시설;기타시설;다산행정복합타운;2018.05.11;직영;8,121;5,208;6;120,000;20,141;20,141;336;336;19,805;40;302;0;-302
740;경북성주군;문화시설;박물관;가야산역사신화공원;2017.01.13;직영;2,865;49,270;6;3,634;13,829;13,829;473;1,212;12,617;40;247;12;-235
741;경북성주군;문화시설;문화예술회관;성주문화예술회관;2002.10.30;직영;6,673;14,890;15;22,013;16,390;16,390;183;3,650;9,512;40;1,127;118;-1,008
742;경북칠곡군;문화시설;박물관;호국평화기념관;2015.10.15;직영;9,461;232,020;38;162,265;54,815;54,815;1,566;6,852;47,963;40;1,076;179;-898
743;경북칠곡군;문화시설;문화예술회관;교육문화회관;2002.12.27;직영;13,956;39,092;30;36,763;17,598;16,327;317;6,035;10,292;40;710;58;-652
744;경북칠곡군;체육시설;육상경기장;칠곡종합운동장;2010.12.10;직영;16,599;153,491;7;31,468;35,018;35,018;340;11,222;23,796;40;649;9;-640
745;경북칠곡군;체육시설;수영장;수영장;2000.05.04;위탁;1,130;39,076;14;22,034;15,700;15,700;295;5,819;9,430;40;34;0;-34
746;경북칠곡군;기타시설;기타시설;꿀벌나라테마공원;2018.01.11;직영;2,450;30,257;10;113,341;10,700;10,411;260;521;9,891;40;427;132;-295
747;경북칠곡군;기타시설;기타시설;칠곡향사아트센터;2019.10.12;직영;1,745;15,962;2;3,948;11,600;11,600;290;290;11,310;40;64;0;-64
748;경북예천군;체육시설;기타체육시설;예천국민체육센터;2018.11.22;직영;9,607;36,867;3;43,295;18,400;17,958;262;262;17,696;39;81;0;-81
749;경북예천군;기타시설;기타시설;곤충생태원;2007.07.01;직영;3,402;243,836;19;82,420;45,100;45,100;1,128;11,275;33,825;40;1,145;428;-717
750;경북울진군;체육시설;육상경기장;울진종합운동장;2006.04.12;직영;6,427;132,227;2;25,000;19,700;17,368;829;11,301;6,067;40;131;4;-128
751;경북울진군;체육시설;기타체육시설;울진국민체육센터;2018.01.10;직영;4,622;70,373;19;54,652;34,334;34,334;10;10;34,334;30;1,014;204;-810
752;경북울릉군;문화시설;박물관;울릉수토역사전시관;2017.11.28;직영;1,772;5,234;3;7,022;18,482;18,482;451;976;17,505;40;194;11;-183
753;경북울릉군;문화시설;청소년수련회관;울릉한마음회관;2007.12.20;직영;5,287;12,187;11;6,520;14,700;375;12;34;342;43;302;1;-302
754;경북울릉군;체육시설;육상경기장;울릉공설운동장;2012.05.31;직영;1,858;55,700;3;5,000;17,200;17,200;430;2,580;14,620;40;1,124;0;-1,124
755;경남본청;문화시설;문화예술회관;경상남도문화예술회관;1988.08.29;직영;14,633;18,894;29;106,915;28,357;28,357;1,055;12,617;15,740;40;2,661;761;-1,900
756;경남창원시;문화시설;공립도서관;성산도서관;2010.05.12;직영;4,943;8,162;18;317,893;11,072;9,465;158;1,987;7,479;57;1,675;68;-1,607
757;경남창원시;문화시설;문화예술회관;3.15아트센터;2008.05.20;위탁;20,040;21,454;29;183,463;64,000;58,598;1,505;16,072;42,527;40;4,713;829;-3,884
758;경남창원시;문화시설;문화예술회관;성산아트홀;2000.04.25;위탁;40,890;38,956;63;621,559;81,804;76,485;1,980;36,555;39,930;40;12,033;2,134;-9,899
759;경남창원시;문화시설;청소년수련회관;늘푸른전당;1997.02.28;위탁;11,994;31,780;24;1,148,610;13,758;13,055;360;7,478;6,280;40;2,378;1,059;-1,319
760;경남창원시;문화시설;청소년수련회관;우리누리청소년문화센터;2008.02.22;위탁;13,914;29,908;31;1,021,765;23,336;18,124;501;9,290;140;40;3,520;2,047;-1,473
761;경남창원시;문화시설;과학관;창원과학체험관;2009.12.28;BTL;8,122;31,565;27;143,356;31,001;31,001;238;4,773;26,251;40;1,232;231;-1,001
762;경남창원시;체육시설;육상경기장;창원종합운동장;1993.03.19;위탁;25,311;369,924;17;1,754,480;20,000;19,996;220;10,175;9,825;40;2,167;968;-1,199
763;경남창원시;체육시설;축구장;창원축구센터;2009.12.01;위탁;14,362;156,293;15;364,022;116,800;4,500;25;283;4,217;40;2,340;890;-1,450
764;경남창원시;체육시설;야구장;마산야구장;1982.08.31;위탁;18,248;23,484;16;14,400;16,500;5,085;174;2,836;2,249;40;0;0;0
765;경남창원시;체육시설;싸이클경기장;창원자전거(경륜)경기장;1997.09.30;위탁;42,339;52,880;328;483,232;69,215;50,487;1,384;26,302;42,913;50;27,085;23,696;-3,390
766;경남창원시;체육시설;테니스장;창원시립테니스장;2002.04.30;위탁;1,080;66,871;8;41,063;12,000;9,725;105;1,687;8,038;40;1,069;274;-796
767;경남창원시;체육시설;간이운동장;동읍주민운동장;2012.05.02;위탁;110;28,089;2;60,000;12,900;12,900;59;12,345;555;40;79;62;-17
768;경남창원시;체육시설;체육관;성산스포츠센터;2017.01.02;위탁;11,500;9,916;29;1,108,120;32,318;32,318;0;0;32,318;40;3,550;2,500;-1,050
769;경남창원시;체육시설;체육관;창원실내체육관;1996.10.12;위탁;14,146;34,422;2;168,786;19,500;19,500;467;11,217;8,283;40;459;491;32
770;경남창원시;체육시설;수영장;창원실내수영장;1997.11.04;위탁;14,329;39,626;28;1,265,032;28,347;28,347;736;14,483;13,863;40;2,852;2,882;31
771;경남창원시;체육시설;사격장;창원국제사격장;1982.07.16;위탁;19,320;147,088;20;97,420;46,900;11,852;245;7,016;4,836;40;2,444;775;-1,669
772;경남창원시;체육시설;기타체육시설;의창스포츠센터;2009.04.02;위탁;11,903;9,916;30;1,460,042;29,200;28,633;741;7,287;21,346;40;3,980;2,540;-1,440
773;경남창원시;복지시설;종합사회복지관;창원시진해종합사회복지관;2001.04.26;위탁;12,487;174,941;39;515,705;17,650;10,963;118;3,604;7,359;40;2,935;3,077;142
774;경남창원시;기타시설;기타시설;이순신리더십 국제센터;2016.07.26;위탁;6,692;5,000;9;12,837;15,966;15,966;393;655;19,345;40;578;612;34
775;경남창원시;기타시설;기타시설;진동종합복지타운;2011.12.08;위탁;5,490;26,072;22;621,139;19,400;19,400;0;0;1,940;0;1,271;616;-654
776;경남진주시;문화시설;박물관;진주청동기문화박물관;2009.06.11;직영;2,432;27,373;6;61,577;12,162;12,162;291;3,800;8,101;40;576;9;-567
777;경남진주시;체육시설;육상경기장;진주종합경기장;2010.07.23;직영;41,160;206,214;8;60,520;180,500;180,500;4,557;71,747;108,753;40;1,071;1,220;149
778;경남진주시;체육시설;체육관;진주실내체육관;2008.12.18;직영;14,764;60,522;2;80,280;31,600;31,600;684;10,547;21,053;40;357;124;-233
779;경남통영시;문화시설;문화예술회관;통영국제음악당;2013.07.05;위탁;14,618;33,058;25;37,576;52,000;52,000;1,343;8,224;43,776;40;663;814;152
780;경남통영시;문화시설;문화예술회관;통영시민문화회관;1997.07.28;직영;9,767;97,733;6;104,470;17,649;17,649;247;5,202;12,447;40;1,270;61;-1,209
781;경남통영시;문화시설;과학관;통영수산과학관;2002.06.19;위탁;3,586;14,454;6;97,113;13,500;13,500;144;2,358;11,142;40;414;126;-288
782;경남통영시;체육시설;체육관;통영체육관;2019.06.28;직영;4,107;13,995;4;28,737;16,000;15,732;0;0;15,732;40;237;17;-220
783;경남사천시;문화시설;문화예술회관;사천시문화예술회관;2002.01.14;위탁;3,625;21,576;8;21,000;15,841;15,841;449;10,422;5,419;30;429;126;-302
784;경남사천시;체육시설;육상경기장;사천종합운동장;1982.10.05;직영;2,162;42,037;3;54,750;5,111;5,111;100;1,533;3,578;50;80;4;-76
785;경남사천시;체육시설;육상경기장;삼천포종합운동장;1986.12.20;직영;5,229;134,596;5;54,750;8,620;8,620;100;2,586;6,034;50;130;0;-130
786;경남사천시;체육시설;체육관;사주체육관;2008.03.28;직영;825;2,219;3;7,300;850;850;50;255;595;50;60;9;-51
787;경남사천시;체육시설;체육관;사천국민체육센터;2011.12.06;위탁;1,982;9,924;4;22,227;5,500;5,351;134;1,204;4,147;50;400;464;64
788;경남사천시;체육시설;체육관;사천체육관;1991.05.20;직영;1,799;6,754;3;10,000;1,007;1,007;50;302;705;50;50;9;-41
789;경남사천시;체육시설;체육관;삼천포체육관;1996.02.05;직영;3,112;6,934;3;10,000;2,883;2,883;50;865;2,018;50;70;7;-63
790;경남사천시;체육시설;수영장;사천실내수영장;1999.07.20;위탁;2,995;6,934;19;80,000;7,789;7,789;100;2,337;5,452;50;500;240;-260
791;경남사천시;기타시설;기타시설;박재삼문학관;2008.07.30;직영;789;6,695;2;23,000;3,494;3,494;38;1,904;1,590;40;64;0;-64
792;경남사천시;기타시설;기타시설;호연재;2008.07.30;직영;98;6,695;2;1,000;1,642;1,642;32;730;912;40;48;0;-48
793;경남김해시;문화시설;공립도서관;진영한빛도서관;2009.10.06;직영;6,568;20,044;30;345,054;29,761;29,761;893;4,322;25,439;40;545;39;-506
794;경남김해시;문화시설;공립도서관;칠암도서관;1999.02.24;직영;5,869;10,362;33;211,349;11,178;11,178;279;5,230;5,948;40;1,071;62;-1,008
795;경남김해시;문화시설;박물관;대성동고분박물관;2003.08.29;직영;3,063;110,410;14;335,000;15,187;6,888;190;1,979;4,909;40;354;0;-354
796;경남김해시;문화시설;미술관;클레이아크김해;2006.05.31;위탁;11,814;41,925;49;144,805;22,712;22,712;568;7,381;15,331;40;1,317;390;-927
797;경남김해시;체육시설;육상경기장;김해운동장;2004.05.20;위탁;3,512;61,127;3;57,993;36,100;36,100;903;14,440;21,660;40;449;0;-449
798;경남김해시;기타시설;기타시설;김해문화의전당;2005.11.15;위탁;43,633;31,326;158;1,211,926;87,364;87,364;2,184;30,577;56,787;40;22,882;3,938;-18,944
799;경남김해시;기타시설;기타시설;김해서부문화센터;2018.06.15;위탁;6,536;12,229;61;585,681;60,000;60,000;1,500;1,500;58,500;40;2,591;2,088;-503
800;경남밀양시;문화시설;박물관;밀양시립박물관;2007.05.08;직영;5,289;25,231;13;50,685;24,226;24,226;325;4,122;20,104;40;974;10;-963
801;경남밀양시;문화시설;문화예술회관;밀양아리랑아트센터;2016.05.29;위탁;9,811;10,995;18;103,086;45,858;42,733;1,068;3,828;38,905;40;9,088;9,770;681
802;경남밀양시;체육시설;육상경기장;밀양종합운동장;1997.04.30;위탁;2,996;64,318;4;36,148;12,000;12,000;244;5,559;6,441;40;398;3;-395
803;경남밀양시;체육시설;체육관;밀양스포츠센터;2003.12.09;위탁;6,184;68,083;15;201,453;20,269;20,269;195;4,096;161,743;40;1,451;623;-828
804;경남밀양시;체육시설;체육관;배드민턴경기장;2016.03.21;위탁;7,198;11,476;3;86,531;18,580;18,580;428;1,641;16,939;40;334;47;-287
805;경남거제시;문화시설;박물관;거제조선해양문화관;2003.09.10;위탁;7,523;22,034;11;234,242;32,149;32,149;804;12,860;19,289;40;975;364;-611
806;경남거제시;체육시설;기타체육시설;거제스포츠파크;2012.01.06;위탁;3,278;98,508;4;214,326;23,900;23,900;598;2,988;20,613;40;363;63;-300
807;경남거제시;기타시설;기타시설;거제문화예술회관;2003.10.21;위탁;20,243;25,749;28;92,676;65,700;62,000;1,550;24,800;37,200;40;3,811;1,895;-1,915
808;경남양산시;문화시설;공립도서관;시립도서관;2010.08.21;직영;6,560;16,735;18;508,922;14,407;14,407;360;3,599;10,808;40;1,257;41;-1,216
809;경남양산시;문화시설;박물관;양산시립박물관;2012.09.21;직영;5,572;13,063;27;112,688;19,206;19,206;480;3,361;15,845;40;2,262;18;-2,245
810;경남양산시;문화시설;문화예술회관;양산문화예술회관;2002.12.21;위탁;6,847;10,752;11;163,664;16,700;16,700;726;7,098;9,603;40;1,195;355;-840
811;경남양산시;체육시설;체육관;국민체육센터;2010.12.16;위탁;11,823;26,588;34;390,900;24,692;24,692;797;5,556;19,136;40;2,190;1,632;-558
812;경남양산시;체육시설;체육관;양산주민편익시설;2010.04.08;위탁;5,309;10,199;26;316,371;18,088;18,088;583;4,070;14,018;40;1,565;1,200;-365
813;경남양산시;체육시설;체육관;웅상문화체육센터;2008.04.01;위탁;14,318;10,000;29;352,172;25,600;25,600;886;7,040;18,560;40;1,978;1,180;-798
814;경남양산시;체육시설;기타체육시설;양산종합운동장;2002.11.15;위탁;25,950;140,500;15;227,871;60,384;60,384;2,625;25,663;34,721;40;1,008;257;-751
815;경남양산시;체육시설;기타체육시설;웅상체육공원;2013.04.30;위탁;223;124,794;4;199,241;28,614;28,614;842;4,292;24,322;40;306;87;-219
816;경남양산시;기타시설;기타시설;양산비즈니스센터;2019.05.14;직영;9,321;3,996;8;40,000;23,094;23,094;385;385;22,709;40;353;70;-283
817;경남함안군;문화시설;문화예술회관;함안문화예술회관;2005.03.31;직영;4,641;8,260;9;33,853;11,900;11,900;297;3,864;8,036;40;571;125;-446
818;경남함안군;체육시설;육상경기장;함안공설운동장;1999.12.27;직영;7,937;12,597;6;49,200;19,177;19,177;479;9,104;10,073;40;571;53;-519
819;경남함안군;체육시설;체육관;함안체육관;2011.07.06;위탁;8,852;12,130;18;177,279;19,300;19,300;482;3,376;15,924;40;1,405;460;-945
820;경남함안군;체육시설;기타체육시설;스포츠타운;2011.04.29;직영;609;87,676;6;52,270;25,400;25,400;635;4,443;20,957;40;161;24;-136
821;경남함안군;복지시설;종합사회복지관;함안군 종합사회복지관;2010.10.01;직영;2,736;7,296;4;45,000;10,968;10,968;274;2,468;8,500;40;544;56;-488
822;경남창녕군;문화시설;박물관;우포늪생태관;2007.07.31;직영;3,931;115,192;19;32,338;21,335;15,945;984;9,939;6,006;40;780;33;-746
823;경남창녕군;문화시설;문화예술회관;창녕문화예술회관;2012.06.26;직영;4,463;16,411;6;50,340;22,741;22,741;517;3,574;19,463;40;875;100;-775
824;경남창녕군;문화시설;과학관;우포잠자리나라;2018.12.28;직영;6,027;39,484;28;25,000;17,400;125;3;18;106;2;659;0;-659
825;경남창녕군;체육시설;축구장;창녕스포츠파크;2009.12.29;위탁;520;74,360;4;56,617;12,362;11,972;355;2,229;9,743;40;392;7;-386
826;경남창녕군;체육시설;수영장;창녕군립수영장;2018.06.15;위탁;2,102;56,952;18;33,234;10,357;10,357;259;518;9,839;40;1,254;438;-816
827;경남고성군;문화시설;박물관;고성공룡박물관;2004.11.09;직영;3,441;7,400;26;253,625;12,880;12,880;515;4,830;8,050;40;1,411;1,166;-245
828;경남고성군;체육시설;축구장;고성군 스포츠 타운;2014.02.26;직영;261;83,043;1;30,504;14,770;14,770;410;1,477;13,293;40;91;13;-79
829;경남고성군;체육시설;체육관;고성군국민체육센터;2013.07.19;직영;5,791;6,980;1;39,149;10,000;10,000;286;1,250;8,750;40;125;28;-97
830;경남남해군;체육시설;체육관;남해실내체육관;2008.12.12;직영;5,627;8,912;3;34,285;15,200;15,200;729;8,056;6,118;40;194;3;-190
831;경남남해군;체육시설;수영장;남해군국민체육센터;2015.07.01;직영;4,213;5,832;17;117,783;10,250;10,250;260;779;10,614;40;701;387;-313
832;경남함양군;문화시설;문화예술회관;함양군문화예술회관;2011.09.23;직영;5,580;17,541;15;56,215;20,473;20,473;512;4,171;16,302;40;374;47;-327
833;경남거창군;문화시설;문화예술회관;거창문화센터;2001.06.20;위탁;4,153;6,356;7;25,171;13,160;13,160;693;6,251;6,909;40;2,152;174;-1,978
834;경남거창군;체육시설;기타체육시설;거창스포츠파크;2009.10.09;직영;97,083;98,850;10;150,000;34,661;2,232;112;484;1,749;40;817;75;-742
835;경남합천군;문화시설;문화예술회관;문화예술회관;1995.10.27;직영;5,170;9,930;0;0;3,617;3,617;60;1,365;2,252;40;320;34;-286
836;경남합천군;체육시설;육상경기장;공설운동장;1990.12.28;직영;1,025;46,641;0;0;3,288;3,288;93;2,163;1,125;40;133;0;-133
837;경남합천군;체육시설;체육관;합천체육관;1998.07.31;위탁;6,796;52,751;0;0;7,968;7,968;199;4,084;3,884;40;343;65;-278
838;경남합천군;체육시설;기타체육시설;스포츠센터;2008.10.07;직영;931;51,197;0;0;1,336;1,336;35;347;989;40;5;2;-3
839;경남합천군;체육시설;기타체육시설;읍면 체육공원;2002.07.01;직영;0;171,131;0;0;9,739;3,879;162;1,587;2,291;40;30;0;-30
840;경남합천군;체육시설;기타체육시설;일해공원;2004.06.30;직영;0;53,724;0;0;6,840;6,840;201;2,949;3,891;15;349;0;-349
841;경남합천군;체육시설;기타체육시설;체육공원;2004.07.15;직영;0;136,000;0;0;3,000;1,963;78;613;1,351;40;2,990;7;-2,983
842;경남합천군;복지시설;종합사회복지관;합천군 종합사회복지관;2005.09.25;직영;6,942;3,920;0;0;10,526;10,526;205;2,712;7,815;40;716;11;-705
843;경남합천군;복지시설;종합사회복지관;합천군 종합사회복지관 별관;2014.10.16;직영;1,638;1,393;0;0;3,863;1,776;44;208;1,567;40;138;0;-138
844;경남합천군;기타시설;기타시설;농공단지 공공폐수처리시설(야로,율곡);1993.08.11;위탁;276;5,890;6;0;5,120;5,120;0;0;0;20;541;0;-541
