순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
509;충남태안군;체육시설;육상경기장;태안군 종합운동장;2016.05.20;직영;3,649;94,470;3;9,125;131;11,996;600;600;11,396;40;131;22;-109
510;전북본청;문화시설;문화예술회관;한국소리문화의전당;2001.09.21;위탁;36,575;110,291;40;308,879;5,430;109,400;2,056;37,705;71,695;40;5,430;5,534;103
511;전북전주시;체육시설;축구장;월드컵경기장;2001.10.31;위탁;52,466;473,293;13;262,184;1,643;136,506;3,413;58,015;78,491;40;1,643;636;-1,007
512;전북전주시;체육시설;체육관;화산체육관(종합관);1996.12.11;위탁;15,164;28,645;6;202,528;976;12,900;323;7,095;5,805;40;976;616;-360
513;전북전주시;체육시설;수영장;완산수영장;2004.01.19;위탁;8,887;23,576;14;132,226;1,541;22,500;563;7,875;14,625;40;1,541;1,320;-222
514;전북전주시;체육시설;빙상장;화산체육관(빙상경기장);1996.12.11;위탁;11,051;20,875;5;174,891;1,241;13,650;341;7,508;6,143;40;1,241;1,033;-208
515;전북전주시;기타시설;기타시설;풍남학사;2010.02.26;직영;2,777;1,984;10;32,485;820;10,900;273;2,180;8,720;40;820;148;-672
516;전북군산시;문화시설;공립도서관;군산시립도서관;2008.12.26;직영;5,736;2,450;27;563,359;2,040;9,132;114;1,044;8,088;40;2,040;45;-1,995
517;전북군산시;문화시설;박물관;군산근대역사박물관;2011.09.30;직영;4,248;8,328;20;874,870;1,803;18,200;374;2,369;15,831;40;1,803;1,062;-741
518;전북군산시;문화시설;문화예술회관;군산예술의전당;2013.03.29;직영;20,417;39,048;26;173,099;3,363;81,000;2,025;9,619;71,381;40;3,363;495;-2,868
519;전북군산시;문화시설;청소년수련회관;군산청소년수련관;1995.11.01;위탁;10,689;18,402;20;406,340;969;12,414;352;6,133;6,281;40;969;1,071;101
520;전북군산시;체육시설;기타체육시설;군산실내배드민턴장;2015.08.18;직영;6,553;4,527;3;69,533;199;10,540;264;660;9,880;40;199;98;-101
521;전북군산시;체육시설;기타체육시설;군산월명체육관;1991.09.20;직영;10,821;32,325;7;186,233;908;9,463;237;3,667;5,796;40;908;778;-130
522;전북익산시;문화시설;공립도서관;익산시립모현도서관;2011.05.31;BTL;7,492;9,963;26;590,353;2,383;12,795;320;2,186;10,609;40;2,383;147;-2,235
523;전북익산시;문화시설;박물관;보석박물관;2002.05.22;직영;13,193;141,990;25;208,333;1,775;55,000;310;5,756;49,244;40;1,775;278;-1,497
524;전북익산시;문화시설;문화예술회관;솜리문화예술회관;1996.10.30;직영;7,005;12,977;8;94,120;427;12,222;75;1,387;10,835;40;427;82;-345
525;전북익산시;문화시설;문화예술회관;익산예술의전당;2014.12.31;BTL;12,963;21,245;27;77,382;3,052;41,286;1,032;3,096;38,190;40;3,052;537;-2,515
526;전북익산시;체육시설;체육관;익산실내체육관;1997.12.08;직영;18,979;43,738;4;0;334;15,074;201;4,655;10,419;40;334;10;-324
527;전북남원시;문화시설;박물관;백두대간 생태교육장;2016.04.26;직영;5,160;78,028;14;51,508;345;22,540;1,071;1,071;21,469;40;345;61;-284
528;전북남원시;체육시설;체육관;춘향골체육관;2009.12.24;직영;7,417;23,099;3;42,979;354;17,103;428;3,029;14,075;40;354;15;-338
529;전북김제시;문화시설;문화예술회관;김제문화예술회관;2009.04.24;직영;4,868;15,820;9;46,459;717;16,050;399;3,995;12,055;40;717;44;-672
530;전북완주군;문화시설;박물관;대한민국 술테마박물관;2014.10.04;직영;4,354;61,594;12;38,956;501;20,700;443;1,402;19,298;40;501;63;-438
531;전북완주군;기타시설;기타시설;완주군근로자종합복지관;2014.06.16;직영;5,290;77,052;12;130,000;867;14,452;408;1,032;13,420;40;867;218;-649
532;전북무주군;체육시설;체육관;무주국민체육센터;2013.07.01;직영;4,990;16,000;1;91,000;160;11,843;113;849;10,995;40;160;8;-152
533;전북장수군;체육시설;승마장;장수승마장;2007.08.31;직영;15,772;110,420;7;1,000;267;107;3;4;103;40;267;82;-185
534;전북장수군;기타시설;기타시설;한누리전당;2007.10.04;직영;56,014;88,560;13;83,565;504;19,388;489;4,468;14,921;40;504;98;-406
535;전북순창군;체육시설;육상경기장;순창공설운동장;2008.11.14;직영;19,870;182,133;3;78,963;132;29,117;242;5,965;23,151;40;132;17;-115
536;전북고창군;문화시설;박물관;고창고인돌박물관;2008.09.25;직영;3,953;57,988;16;290,497;513;18,256;456;4,564;13,692;40;513;193;-319
537;전북고창군;문화시설;문화예술회관;고창문화의전당;2008.12.05;직영;4,049;8,772;7;21,329;623;13,300;333;2,993;10,308;40;623;20;-602
538;전북고창군;체육시설;육상경기장;고창공설운동장;2001.12.17;직영;717;111,779;2;160,000;106;12,367;309;4,947;7,420;40;106;1;-104
539;전북고창군;체육시설;체육관;고창군립체육관;2012.05.24;직영;7,442;111,779;4;64,982;337;19,200;480;2,400;16,800;40;337;2;-335
540;전북부안군;문화시설;박물관;부안청자박물관;2010.12.31;직영;5,841;69,452;13;100,942;752;28,708;718;5,024;23,684;40;752;167;-585
541;전북부안군;문화시설;문화예술회관;부안예술회관;2001.01.10;직영;6,778;16,372;11;45,426;547;11,387;285;4,839;6,548;40;547;64;-483
542;전북부안군;체육시설;기타체육시설;부안스포츠파크;2010.04.15;직영;6,536;258,120;8;190,580;336;30,469;769;8,099;22,370;40;336;21;-316
543;전북부안군;기타시설;기타시설;줄포만갯벌생태관;2013.05.03;직영;7,943;76,755;7;268,648;421;23,300;583;2,330;20,970;40;421;259;-162
544;전남본청;문화시설;문화예술회관;남도소리울림터;2015.04.10;위탁;5,166;6,550;6;21,643;623;23,792;474;1,263;22,529;40;623;40;-582
545;전남본청;체육시설;기타체육시설;F1국제자동차경주장;2011.09.30;위탁;73,225;1,793,003;48;181,270;3,253;428,500;9,609;60,053;368,447;40;3,253;3,775;521
546;전남목포시;문화시설;박물관;김대중노벨평화상기념관;2013.06.15;위탁;4,677;15,606;11;228,439;864;20,450;489;2,199;18,251;40;864;2,152;1,288
547;전남목포시;문화시설;박물관;목포자연사박물관;2004.09.10;직영;9,177;29,226;19;444,401;1,356;21,380;484;6,419;14,961;40;1,356;430;-926
548;전남목포시;문화시설;문화예술회관;문화예술회관;1997.09.29;직영;12,772;42,199;16;48,792;2,310;18,000;392;7,938;10,062;40;2,310;211;-2,099
549;전남목포시;문화시설;문화예술회관;시민문화체육센터;2003.04.30;직영;17,547;55,173;9;147,168;1,298;31,000;678;9,951;21,049;40;1,298;124;-1,174
550;전남목포시;체육시설;축구장;목포국제축구센터;2009.08.10;위탁;16,481;214,934;14;463,991;2,600;71,800;1,599;13,328;58,472;40;2,600;3,323;723
551;전남여수시;체육시설;육상경기장;여수시 망마경기장;1997.02.04;직영;9,976;20,958;10;14,121;611;15,334;383;7,986;7,348;40;611;20;-592
552;전남순천시;문화시설;문화예술회관;순천시문화예술회관;1993.04.03;직영;6,507;9,954;12;96,482;765;11,729;293;782;10,947;40;765;218;-547
553;전남순천시;기타시설;기타시설;순천만국제습지센터;2012.12.28;직영;8,705;158,673;11;60,646;507;42,933;973;4,867;38,067;40;507;29;-479
554;전남순천시;기타시설;기타시설;순천만자연생태관;2004.11.05;직영;1,170;2,477;103;1,591,292;10,610;15,900;387;5,101;10,395;40;10,610;12,127;1,517
555;전남순천시;기타시설;기타시설;순천시문화건강센터;2011.09.30;직영;16,934;26,160;8;250,000;350;67,400;1,678;10,487;56,913;40;350;77;-273
556;전남나주시;체육시설;육상경기장;종합스포츠파크(종합운동장);2011.11.20;직영;6,712;35,398;2;28,000;206;37,900;948;5,764;32,136;40;206;5;-201
557;전남나주시;체육시설;체육관;종합스포츠파크(다목적체육관);2011.03.15;직영;4,952;5,500;1;35,000;78;13,600;340;2,295;11,305;40;78;8;-70
558;전남나주시;체육시설;수영장;국민체육센터(수영장,생활체육관);2011.01.01;직영;6,558;9,830;11;140,000;490;16,700;418;2,923;13,778;40;490;342;-148
559;전남나주시;체육시설;롤러스케이트장;종합스포츠파크(롤러경기장);2008.08.17;직영;1,719;3,000;0;15,000;60;10,100;253;2,357;7,743;40;60;0;-60
560;전남광양시;체육시설;수영장;광양수영장;2011.05.02;직영;6,094;21,203;26;281,406;1,135;17,790;391;2,575;15,215;40;1,135;873;-263
561;전남담양군;체육시설;체육관;담양종합체육관;2008.08.01;직영;7,790;21,794;2;151,847;226;18,277;447;4,321;13,956;40;226;9;-217
562;전남곡성군;문화시설;문화예술회관;레저문화센터;2010.03.10;직영;5,760;6,868;3;163,176;433;17,309;377;2,931;14,379;40;433;31;-402
563;전남구례군;체육시설;육상경기장;구례공설운동장;2008.07.21;직영;2,823;162,572;4;32,639;303;27,895;723;5,575;22,320;40;303;11;-293
564;전남구례군;복지시설;종합사회복지관;구례종합사회복지관;2007.06.08;직영;4,026;9,990;9;35,616;455;10,453;232;2,445;8,008;40;455;7;-447
565;전남고흥군;문화시설;박물관;고흥분청문화박물관;2017.05.15;직영;10,618;37,698;22;12,713;528;30,387;0;0;30,388;0;528;16;-512
566;전남고흥군;문화시설;문화예술회관;고흥문화회관;1999.06.26;직영;3,439;34,279;15;40,632;1,345;11,651;284;5,259;6,392;40;1,345;70;-1,275
567;전남고흥군;체육시설;축구장;박지성공설운동장;2001.08.30;직영;21,800;70,000;1;2,220;137;12,393;296;4,827;7,566;40;137;0;-136
568;전남고흥군;체육시설;체육관;팔영체육관;2004.01.28;직영;4,424;37,698;2;33,550;325;10,719;260;3,622;7,097;40;325;4;-321
569;전남보성군;문화시설;문화예술회관;보성군 문화예술회관;2015.03.15;직영;4,321;16,420;8;12,300;246;15,900;398;1,093;14,807;40;246;21;-225
570;전남보성군;문화시설;청소년수련회관;보성군청소년수련원;2014.09.30;위탁;2,463;5,671;11;33,633;797;14,096;352;1,145;12,951;40;797;722;-75
571;전남보성군;체육시설;체육관;벌교 스포츠센터;2014.11.28;직영;5,119;19,803;3;47,390;143;13,200;330;1,018;12,183;40;143;14;-128
572;전남보성군;기타시설;기타시설;봇재;2015.11.20;직영;3,922;49,430;6;61,914;337;18,700;468;1,441;17,259;40;337;327;-10
573;전남보성군;기타시설;기타시설;전남권 환경성질환 예방관리센터;2015.04.01;직영;8,205;2,122;8;8,233;411;10,000;250;688;9,313;40;411;162;-250
574;전남화순군;체육시설;기타체육시설;하니움문화스포츠센터;2009.09.18;직영;17,155;51,548;13;103,051;1,061;37,700;928;8,548;29,152;40;1,061;116;-946
575;전남장흥군;문화시설;문화예술회관;장흥문화예술회관;2004.05.01;직영;5,008;18,413;6;20,270;461;11,098;277;3,792;7,306;40;461;26;-435
576;전남강진군;기타시설;기타시설;강진문화복지종합타운;2011.03.31;위탁;3,101;5,304;23;82,768;4,935;46,096;1,071;7,254;38,842;40;4,935;43;-4,892
577;전남해남군;문화시설;박물관;해남공룡박물관;2007.04.27;직영;7,966;748,243;19;235,031;1,857;50,143;1,254;12,536;37,607;40;1,857;591;-1,266
578;전남해남군;문화시설;문화예술회관;문화예술회관;2002.04.20;직영;16,838;21,813;23;209,804;1,243;18,000;450;7,050;10,950;40;1,243;70;-1,173
579;전남해남군;체육시설;축구장;우슬체육공원 축구장;2006.08.01;직영;19,500;93,348;9;26,570;307;11,600;580;6,622;4,978;20;307;19;-287
580;전남무안군;체육시설;체육관;무안종합스포츠파크;2010.03.30;직영;17,302;229,385;30;87,000;425;58,300;1,458;11,296;47,004;40;425;406;-19
581;전남무안군;기타시설;기타시설;무안생태갯벌센터;2006.06.26;직영;3,277;58,104;11;84,512;508;19,700;95;1,097;18,603;40;508;30;-478
582;전남무안군;기타시설;기타시설;초의선사 탄생지;1999.09.13;직영;2,045;88,695;1;13,179;171;16,200;592;6,813;9,387;20;171;3;-168
583;전남함평군;기타시설;기타시설;양서파충류생태공원;2014.10.21;직영;2,964;85,000;8;128,575;575;19,500;473;1,104;18,396;40;575;241;-334
584;전남함평군;기타시설;기타시설;엑스포공원사업소;2008.04.01;직영;16,807;556,087;18;608,544;3,743;25,083;677;9,765;15,318;40;3,743;2,457;-1,286
585;전남영광군;문화시설;문화예술회관;영광예술의전당;2014.06.24;직영;3,839;27,937;8;61,125;705;25,200;591;2,068;23,132;40;705;29;-676
586;전남영광군;체육시설;육상경기장;영광스포티움;2007.10.30;직영;15,710;204,653;16;253,426;1,688;58,450;1,263;11,117;47,333;40;1,688;359;-1,329
587;전남장성군;문화시설;박물관;홍길동테마파크;2005.01.01;직영;2,828;230,639;5;200,000;578;48,500;2,550;23,850;24,650;40;578;95;-483
588;전남장성군;문화시설;문화예술회관;장성문화예술회관;2014.03.21;직영;3,574;57,918;5;51,121;544;25,700;656;2,474;23,226;40;544;36;-508
589;전남장성군;체육시설;체육관;홍길동체육관;2001.11.08;직영;3,066;57,918;5;53,277;599;14,600;354;5,751;8,849;40;599;35;-564
590;전남완도군;문화시설;문화예술회관;완도문화예술회관;2010.08.05;BTL;7,289;8,042;5;33,625;380;16,774;419;3,075;13,698;40;380;19;-361
591;전남진도군;체육시설;육상경기장;진도군공설운동장;2007.02.01;직영;4,021;189,095;1;23,178;65;10,472;229;2,499;7,973;40;65;0;-65
592;전남진도군;체육시설;체육관;진도군실내체육관;2010.12.10;직영;5,496;98,489;2;24,570;116;10,000;225;1,573;8,427;40;116;3;-113
593;전남진도군;기타시설;기타시설;진도타워;2013.12.06;직영;2,324;12,321;5;255,620;133;11,000;225;2,900;8,100;40;133;139;6
594;전남신안군;체육시설;축구장;신안공설운동장;2016.10.15;직영;1,284;85,252;3;4,490;28;19,121;390;455;18,666;40;28;1;-27
595;경북본청;문화시설;박물관;경상북도산림과학박물관;2004.05.25;직영;5,284;177,542;6;97,693;153;22,540;564;7,326;15,215;40;153;0;-153
596;경북본청;기타시설;기타시설;경주타워;2007.08.14;위탁;4,016;82,846;5;100,037;233;28,000;700;7,000;21,000;40;233;431;199
597;경북포항시;문화시설;공립도서관;포항시립포은중앙도서관;2015.07.29;직영;9,812;6,815;23;1,940,812;3,049;24,000;635;2,037;21,963;40;3,049;34;-3,015
598;경북포항시;문화시설;박물관;새천년기념관;2009.10.04;직영;5,101;5,447;6;1,317,559;266;11,762;294;2,352;9,409;40;266;10;-256
599;경북포항시;문화시설;미술관;포항시립미술관;2009.12.22;직영;5,657;8,008;27;315,789;1,878;14,000;348;2,465;11,535;40;1,878;6;-1,872
600;경북포항시;문화시설;문화예술회관;포항문화예술회관;1995.03.20;위탁;12,944;31,988;40;218,000;2,748;28,100;703;15,455;12,645;40;2,748;416;-2,332
601;경북포항시;체육시설;야구장;포항야구장;2013.01.25;위탁;7,352;235,752;10;95,004;420;31,395;785;3,140;28,256;40;420;244;-175
602;경북포항시;복지시설;종합사회복지관;포항시 평생학습원;2013.07.20;직영;12,827;54,525;39;52,000;1,414;29,900;748;2,990;26,910;40;1,414;5;-1,409
603;경북포항시;기타시설;기타시설;포항구룡포과메기문화관;2016.05.31;직영;7,678;5,071;7;346,483;114;15,338;383;383;14,955;40;114;22;-92
604;경북경주시;문화시설;문화예술회관;경주 예술의전당;2010.08.12;BTL;21,232;31,595;26;225,690;1,316;75,450;1,886;13,204;62,246;40;1,316;940;-377
605;경북경주시;체육시설;축구장;축구공원;2007.12.11;위탁;285;57,670;5;98,770;739;10,507;263;2,627;7,880;40;739;131;-608
606;경북경주시;체육시설;체육관;실내체육관;1998.09.15;위탁;9,149;21,000;1;26,820;582;24,800;620;11,780;13,020;40;582;21;-561
607;경북김천시;문화시설;공립도서관;김천시립도서관;2003.11.12;직영;7,278;18,770;25;229,947;1,896;25,000;625;8,750;16,250;40;1,896;5;-1,891
608;경북김천시;문화시설;문화예술회관;김천시문화예술회관;2000.04.15;직영;12,165;18,600;14;83,908;1,397;30,000;750;12,750;17,250;40;1,397;333;-1,064
609;경북김천시;문화시설;과학관;김천녹색미래과학관;2014.09.19;BTL;7,371;16,500;19;148,143;862;34,274;857;2,571;31,703;40;862;180;-682
610;경북김천시;체육시설;육상경기장;김천시종합운동장;2000.04.15;직영;19,761;162,260;3;47,700;326;41,000;1,025;17,425;23,575;40;326;2;-324
611;경북김천시;체육시설;체육관;김천실내체육관;2005.05.31;직영;15,589;44,820;7;127,104;599;37,000;925;11,100;25,900;40;599;86;-513
612;경북김천시;체육시설;수영장;김천실내수영장;2006.05.15;직영;12,578;38,588;28;83,885;1,675;33,000;825;9,075;23,925;40;1,675;1,045;-630
613;경북김천시;기타시설;기타시설;김천시립문화회관;2015.11.20;직영;1,973;2,885;2;14,246;154;11,135;278;557;10,578;40;154;18;-136
614;경북안동시;문화시설;문화예술회관;안동문화예술의전당;2010.09.17;BTL;18,329;18,284;45;145,000;1,117;49,565;1,239;8,674;40,891;40;1,117;500;-617
615;경북안동시;체육시설;육상경기장;안동시민운동장;1976.04.26;직영;6,724;42,338;3;36,500;413;11,100;278;11,100;0;40;413;22;-391
616;경북안동시;체육시설;체육관;안동체육관;2002.06.19;위탁;8,038;33,206;6;146,850;661;31,494;787;11,810;19,684;40;661;242;-419
617;경북안동시;기타시설;기타시설;유교랜드;2013.06.01;위탁;13,349;14,650;19;75,955;1,275;43,000;1,075;4,300;38,700;40;1,275;1,171;-104
618;경북구미시;문화시설;문화예술회관;구미시문화예술회관;1989.10.16;직영;10,319;20,587;28;260,000;4,678;10,357;259;7,250;3,107;40;4,678;133;-4,545
619;경북구미시;문화시설;청소년수련회관;구미시선산청소년수련관;2010.12.28;위탁;12,956;16,074;33;104,543;1,689;25,700;643;4,498;21,203;40;1,689;345;-1,344
620;경북구미시;체육시설;육상경기장;보조경기장;2012.04.15;직영;17,530;38,153;14;29,847;1,147;29,670;742;3,709;25,961;40;1,147;5;-1,142
621;경북구미시;체육시설;테니스장;금오테니스장;2012.04.01;위탁;4,865;24,966;5;39,572;441;12,500;313;1,563;10,938;40;441;207;-234
622;경북구미시;체육시설;체육관;구미시장애인체육관;2013.08.09;위탁;3,727;19,065;13;132,619;951;10,500;263;1,050;9,450;40;951;160;-791
623;경북구미시;체육시설;체육관;박정희체육관;2000.12.29;직영;16,519;48,543;14;50,697;1,147;29,691;742;12,619;17,072;40;1,147;8;-1,139
624;경북구미시;기타시설;기타시설;구미시근로자문화센터;2011.04.14;위탁;5,995;15,503;32;905,259;2,039;16,601;415;2,490;14,111;40;2,039;1,231;-807
625;경북구미시;기타시설;기타시설;구미에코랜드;2017.05.08;직영;3,856;83,395;25;370,000;921;19,600;490;0;19,600;40;921;321;-600
626;경북구미시;기타시설;기타시설;신라불교초전지;2017.07.14;위탁;2,537;36,919;8;5,915;290;20,000;500;0;20,000;40;290;4;-286
627;경북영주시;문화시설;박물관;소수박물관;2004.09.22;직영;4,358;14,143;5;240,000;415;16,904;423;5,494;11,410;40;415;106;-309
628;경북영주시;문화시설;박물관;인삼박물관;2013.05.03;직영;1,374;4,647;4;12,979;177;11,905;298;1,190;10,714;40;177;11;-166
629;경북영주시;문화시설;문화예술회관;영주문화예술회관;2012.04.30;직영;2,797;13,372;6;25,559;820;13,199;330;1,650;11,549;40;820;19;-800
630;경북영주시;체육시설;육상경기장;영주시민운동장;1986.10.30;직영;19,945;32,040;5;26,160;669;14,026;351;10,870;3,156;40;669;4;-666
631;경북영주시;체육시설;체육관;영주국민체육센터;2005.10.05;직영;5,630;36,400;0;42,223;53;16,000;400;4,800;11,200;40;53;10;-43
632;경북영천시;문화시설;공립도서관;영천시립도서관;2014.04.03;직영;5,639;12,857;11;255,528;771;13,600;340;1,020;12,580;45;771;37;-735
633;경북영천시;체육시설;체육관;종합스포츠센터;2006.03.15;직영;6,506;40,115;32;263,609;1,586;10,300;258;2,833;7,468;40;1,586;814;-772
634;경북영천시;기타시설;기타시설;교육문화센터;2014.12.30;직영;3,916;5,871;11;80,500;629;11,704;293;878;10,826;40;629;80;-548
635;경북상주시;체육시설;체육관;국민체육센터;2008.01.08;직영;4,568;1,591;18;242,000;1,353;10,657;266;2,398;8,259;40;1,353;449;-904
636;경북상주시;체육시설;체육관;상주시실내체육관(신관);2012.06.12;직영;12,147;23,424;8;82,500;490;31,224;781;3,903;27,321;40;490;5;-485
637;경북상주시;체육시설;승마장;상주국제승마장;2010.07.26;직영;11,858;151,746;17;182,000;974;20,606;515;3,606;17,000;40;974;670;-304
638;경북문경시;문화시설;박물관;문경자연생태박물관;2007.10.14;직영;3,643;63,057;6;20,295;119;15,719;393;3,930;11,789;40;119;19;-100
639;경북문경시;문화시설;박물관;석탄박물관;1999.05.20;직영;1,805;50,136;22;246,698;641;19,290;482;8,681;10,610;40;641;671;30
640;경북경산시;문화시설;박물관;경산시립박물관;2005.06.13;직영;4,940;11,809;9;97,600;820;14,300;358;4,290;10,010;40;820;3;-817
641;경북경산시;체육시설;육상경기장;경산시민운동장;2009.03.06;직영;6,478;73,908;20;730;274;26,500;663;5,300;21,200;40;274;9;-265
642;경북경산시;체육시설;체육관;경산실내체육관;2009.03.06;직영;17,851;36,375;20;158,728;528;49,200;1,230;9,840;39,360;40;528;206;-322
643;경북군위군;문화시설;문화예술회관;삼국유사교육문화회관;2007.10.02;직영;7,317;28,383;14;24,390;1,366;17,400;435;4,350;13,050;40;1,366;48;-1,318
644;경북의성군;문화시설;박물관;의성조문국박물관;2012.10.24;직영;3,980;18,695;17;122,584;1,691;18,000;450;2,250;15,750;40;1,691;2;-1,690
645;경북의성군;체육시설;체육관;의성국민체육센터;2014.04.23;직영;1,427;9,200;11;69,659;547;10,200;255;765;9,435;40;547;140;-407
646;경북청송군;문화시설;문화예술회관;청송문화예술회관;2013.04.30;직영;3,117;2,182;3;40,090;75;18,000;450;1,800;16,200;40;75;2;-73
647;경북영덕군;문화시설;문화예술회관;예주문화예술회관;2004.02.10;직영;4,195;91,384;9;24,596;523;12,847;321;4,175;8,672;40;523;2;-521
648;경북영덕군;체육시설;기타체육시설;영덕문화체육센터;2005.11.29;직영;3,252;16,719;14;45,000;619;10,686;267;3,206;7,480;40;619;167;-451
649;경북영덕군;기타시설;기타시설;영덕군 고래불국민야영장;2017.02.01;직영;778;72,002;15;51,769;470;19,100;478;0;19,100;40;470;610;140
650;경북청도군;체육시설;체육관;청도국민체육센터;2010.05.12;직영;5,798;49,020;14;49,505;282;12,232;306;2,141;10,091;40;282;84;-198
651;경북고령군;문화시설;문화예술회관;문화누리관;2015.09.16;직영;5,904;35,123;12;150,000;1,488;15,699;392;785;14,914;40;1,488;79;-1,409
652;경북성주군;문화시설;박물관;가야산역사신화공원;2017.01.13;직영;2,865;49,270;6;3,634;163;13,209;330;0;13,209;40;163;7;-156
653;경북성주군;문화시설;문화예술회관;성주문화예술회관;2003.05.26;직영;6,673;14,890;15;22,013;1,043;16,390;410;5,737;10,654;40;1,043;101;-942
654;경북칠곡군;문화시설;문화예술회관;교육문화회관;2000.05.04;직영;13,956;39,076;34;43,992;1,758;17,598;440;7,479;10,119;40;1,758;38;-1,720
655;경북칠곡군;체육시설;육상경기장;칠곡종합운동장;2010.12.10;직영;16,599;153,491;8;31,101;533;35,018;875;6,128;28,890;40;533;11;-523
656;경북칠곡군;체육시설;수영장;수영장;2000.05.04;위탁;1,138;39,076;12;20,280;12;15,700;393;6,673;9,028;40;12;0;-12
657;경북칠곡군;기타시설;기타시설;호국평화기념관;2015.10.15;직영;9,461;232,020;35;181,206;1,842;54,815;1,370;2,741;52,074;40;1,842;208;-1,635
658;경북예천군;기타시설;기타시설;곤충생태원;2007.07.01;직영;3,402;243,836;14;75,262;844;45,100;1,128;11,275;33,825;40;844;181;-663
659;경북울진군;체육시설;육상경기장;울진종합운동장;2006.04.12;직영;6,427;132,227;2;30,000;74;19,700;493;5,418;14,283;40;74;6;-67
660;경북울릉군;문화시설;문화예술회관;울릉수토역사전시관;2017.11.28;직영;1,872;5,234;5;559;200;17,825;446;0;17,825;40;200;0;-200
661;경북울릉군;문화시설;청소년수련회관;울릉한마음회관;2007.12.20;직영;5,287;12,187;11;7,490;231;14,700;368;0;14,700;40;231;1;-229
662;경북울릉군;체육시설;육상경기장;울릉공설운동장;2012.05.31;직영;1,857;55,700;3;5,000;166;17,200;430;2,150;15,050;40;166;0;-166
663;경남본청;문화시설;문화예술회관;경상남도문화예술회관;1988.08.29;직영;14,633;18,894;29;106,915;2,070;28,164;1,054;10,507;17,840;40;2,070;743;-1,327
664;경남창원시;문화시설;공립도서관;성산도서관;2010.05.12;직영;4,943;8,162;12;319,293;1,400;9,432;242;3,227;7,845;40;1,400;41;-1,358
665;경남창원시;문화시설;문화예술회관;3.15아트센터;2008.05.20;위탁;20,040;21,454;16;194,588;1,584;58,598;1,505;18,463;45,537;40;1,584;543;-1,041
666;경남창원시;문화시설;문화예술회관;성산아트홀;2000.04.25;위탁;40,890;38,956;51;332,296;5,740;76,485;1,980;37,914;43,890;40;5,740;2,020;-3,721
667;경남창원시;문화시설;청소년수련회관;늘푸른전당;1997.02.28;위탁;11,994;31,780;23;1,289,730;2,520;13,404;348;7,109;6,650;40;2,520;1,018;-1,502
668;경남창원시;문화시설;청소년수련회관;우리누리청소년문화센터;2008.02.22;위탁;13,915;29,689;33;1,069,935;3,341;18,603;479;8,811;14,524;40;3,341;1,784;-1,557
669;경남창원시;문화시설;과학관;창원과학체험관;2009.12.28;BTL;8,122;31,565;27;158,583;1,195;31,001;238;4,297;26,704;40;1,195;239;-956
670;경남창원시;체육시설;육상경기장;창원종합운동장;1993.03.19;위탁;25,311;369,924;19;1,511,771;1,949;19,996;220;9,955;10,045;40;1,949;1,269;-679
671;경남창원시;체육시설;축구장;창원축구센터;2009.12.01;위탁;14,362;156,293;15;628,002;2,149;116,800;43;113,012;3,788;40;2,149;990;-1,159
672;경남창원시;체육시설;야구장;마산야구장;1982.08.31;위탁;18,248;23,484;16;531,121;0;16,500;175;13,837;2,663;40;0;0;0
673;경남창원시;체육시설;싸이클경기장;창원자전거(경륜)경기장;1997.09.30;위탁;42,339;52,880;312;582,450;32,928;50,487;1,306;39,079;30,137;40;32,928;34,494;1,566
674;경남창원시;체육시설;테니스장;창원시립테니스장;2002.04.30;위탁;1,080;66,871;8;136,168;958;12,000;105;3,751;8,249;40;958;262;-696
675;경남창원시;체육시설;간이운동장;동읍주민운동장;2012.05.02;위탁;110;28,089;2;60,000;111;12,900;59;12,286;614;40;111;84;-27
676;경남창원시;체육시설;체육관;성산스포츠센터;2017.01.02;위탁;11,500;9,916;26;876,884;3,355;32,318;0;0;32,318;40;3,355;2,254;-1,101
677;경남창원시;체육시설;체육관;창원실내체육관;1996.10.12;위탁;14,146;34,422;2;240,536;670;19,500;467;10,751;8,749;40;670;414;-256
678;경남창원시;체육시설;수영장;창원실내수영장;1997.11.04;위탁;14,329;39,626;28;848,064;2,626;28,347;736;13,747;14,599;40;2,626;1,851;-776
679;경남창원시;체육시설;사격장;창원국제사격장;1982.07.16;위탁;19,320;147,088;13;95,860;1,161;46,900;273;6,264;40,636;40;1,161;5;-1,156
680;경남창원시;체육시설;기타체육시설;의창스포츠센터;2009.04.02;위탁;11,903;9,916;28;1,779,753;3,663;29,200;744;6,350;22,850;40;3,663;2,543;-1,120
681;경남창원시;복지시설;종합사회복지관;창원시진해종합사회복지관;2001.04.26;위탁;12,487;174,941;39;515,705;2,950;10,963;118;10,173;7,477;40;2,950;1,593;-1,357
682;경남창원시;기타시설;기타시설;진동종합복지관;2014.04.05;위탁;5,223;26,881;23;198,437;2,235;19,400;1,473;1,476;17,924;40;2,235;652;-1,583
683;경남진주시;문화시설;박물관;진주청동기문화박물관;2009.06.11;직영;2,490;27,373;6;81,437;423;12,162;291;3,479;8,683;40;423;11;-412
